Date_Time,Vehicle_ID,Battery_Capacity_kWh,State_of_Charge_%,Energy_Consumption_Rate_kWh/km,Current_Latitude,Current_Longitude,Destination_Latitude,Destination_Longitude,Distance_to_Destination_km,Traffic_Data,Road_Conditions,Charging_Station_ID,Charging_Rate_kW,Queue_Time_mins,Station_Capacity_EV,Time_Spent_Charging_mins,Energy_Drawn_kWh,Session_Start_Hour,Fleet_Size,Fleet_Schedule,Temperature_C,Wind_Speed_m/s,Precipitation_mm,Weekday,Charging_Preferences,Weather_Conditions,Charging_Load_kW
13/06/2017 16:00,106,54.25597575,51.15145038,0.237787746,32.77297489,-96.79524734,32.79345462,-96.80585134,1,5,Poor,2,37.27595551,7.029803763,1,58.11090752,44.40351035,6,10,0,23.57758686,0.410145814,1.096321301,6,0,Clear,20.88153524
13/06/2017 17:00,106,57.28644823,10.19459541,0.179599081,32.78348005,-96.77990525,32.79094759,-96.78686169,1,5,Average,2,47.52927923,1.02822727,1,66.55701239,55.62372699,6,10,0,32.81276038,7.272375248,3.569929759,4,0,Cloudy,35.28057124
13/06/2017 18:00,106,59.89540092,21.80163948,0.3,32.76677288,-96.80394362,32.78675267,-96.79661558,4.422557606,2,Average,2,54.81952723,9.384417714,1,58.8567907,28.90309585,6,10,0,32.08339858,0.375474566,0.019178464,4,0,Clear,43.13647782
13/06/2017 19:00,106,70.309263,32.13326725,0.18554222,32.76954607,-96.78878357,32.79144611,-96.81035949,33.29595349,1,Average,2,56.55077432,4.838224536,4,74.93875897,24.29120627,6,10,1,22.92490292,1.222209295,3.288275438,2,1,Clear,47.24317463
13/06/2017 20:00,106,84.75689941,20.74208855,0.1,32.77869959,-96.77521455,32.78888556,-96.79662091,3.079697833,2,Good,2,46.03781886,7.603912116,6,54.16416745,26.04218676,6,50,0,22.05460452,2.654896012,3.799287202,4,0,Clear,40.18082918
13/06/2017 21:00,106,81.50984738,14.96498603,0.1,32.77962613,-96.78573961,32.78300807,-96.78003297,44.0943146,2,Average,2,56.33997265,0.069551103,1,53.07962159,42.11054385,6,10,0,12.47636851,1.789987427,3.180964767,2,0,Clear,45.29444221
13/06/2017 22:00,106,74.81127926,52.36335979,0.1,32.78581568,-96.79757014,32.78485604,-96.79339163,33.03358367,0,Good,2,37.15700343,1.429016528,2,64.59150315,43.29746495,6,50,0,25.95909102,0.172504318,4.628488327,3,0,Clear,24.22866337
13/06/2017 23:00,106,85.84025162,11.09662934,0.1,32.77041913,-96.80590565,32.76130799,-96.79559633,9.360208232,1,Good,2,55.58950913,7.118515713,4,65.13087407,47.29869422,6,10,0,22.82591331,1.515435508,0.591247577,0,1,Clear,22.81611453
14/06/2017 0:00,106,86.75229482,65.23122515,0.191914107,32.76132322,-96.79942388,32.77384376,-96.80658966,2.311245867,5,Good,2,44.00157446,0.598164575,4,31.27834334,41.53300194,6,10,0,13.61958027,1.056791395,4.869378254,6,0,Clear,49.78763108
14/06/2017 1:00,106,81.63936284,22.82944546,0.1,32.77645918,-96.79590576,32.78777601,-96.79532237,1.618838942,1,Good,2,47.88735821,3.37222229,4,46.23903989,32.4307233,6,10,0,21.14572521,0.237548143,5.940019414,0,0,Clear,55.98290636
14/06/2017 2:00,106,49.13242821,50.76805087,0.218400606,32.78652373,-96.79292595,32.77719584,-96.80684267,3.621408062,2,Good,2,61.70443879,8.988253839,2,68.53642234,29.09294363,6,10,0,11.29186874,0.41786661,0.37164169,5,0,Rain,50.09330205
14/06/2017 3:00,106,63.91000816,5.77368043,0.1,32.77522739,-96.79394721,32.79030742,-96.80851351,4.064348265,2,Good,2,58.52785765,0.247854363,4,52.05917246,36.81308937,6,10,0,15.83857218,1.879013111,0.203369872,0,0,Clear,37.70869328
14/06/2017 4:00,106,75.39491751,25.30821302,0.3,32.7841818,-96.78888778,32.77892951,-96.78997756,1,5,Average,2,61.61873738,14.65863323,4,56.41872795,39.29220904,6,100,0,12.64699321,1.463494758,0.70183483,1,0,Clear,49.31793792
14/06/2017 5:00,106,86.00179325,33.95172049,0.1,32.77897213,-96.79914293,32.78416727,-96.7997953,22.14089002,0,Good,2,49.4191261,3.381045514,6,88.62981064,43.6428777,6,10,1,16.9647896,2.974621079,0.038975117,3,0,Cloudy,50.20065447
14/06/2017 6:00,106,55.07130513,17.15756818,0.206916874,32.76281407,-96.7933233,32.77382536,-96.80963849,5.311481376,2,Good,2,43.65151649,7.722117901,6,79.20506297,41.60009502,6,10,0,22.42631363,1.686335111,6.12875134,6,0,Rain,42.01214641
14/06/2017 7:00,106,74.82982215,27.64715199,0.3,32.77322398,-96.80586844,32.76207709,-96.80154744,1,1,Good,2,54.16501648,9.71078142,4,24.69575349,24.20720392,6,10,0,35.53878663,2.319004738,1.705897777,0,0,Clear,28.96232603
14/06/2017 8:00,106,51.51563315,17.56795625,0.1,32.77136625,-96.79771467,32.78122793,-96.79668227,10.64341009,3,Average,2,35.32390941,6.182664412,4,43.54441181,39.8543788,6,10,0,17.65527685,3.966076243,3.776789512,2,0,Clear,29.6102184
14/06/2017 9:00,106,90.38876979,26.08045488,0.250079747,32.79475064,-96.78652589,32.78480516,-96.80239036,21.39509898,4,Good,2,33.67865554,0.747148252,4,89.53195066,40.67896507,6,10,0,32.40222396,0.217605463,0.836573639,3,0,Clear,38.23278084
14/06/2017 10:00,106,78.63520918,28.03086054,0.1,32.78005471,-96.79007042,32.75509588,-96.81621837,18.91790252,1,Average,2,68.78100197,11.92912185,4,70.1203729,45.76756615,6,50,0,39.1607674,0.985554112,2.181713803,4,0,Clear,36.31626092
14/06/2017 11:00,106,54.80795946,56.90474892,0.21958681,32.77482702,-96.79439874,32.77520066,-96.77708836,8.581774291,3,Good,2,59.26469697,0.971888473,6,78.21530749,38.11731432,6,10,0,26.11108787,1.340554269,1.125059606,0,1,Rain,59.21093718
14/06/2017 12:00,106,54.70907193,20.76328237,0.1,32.78568626,-96.80148767,32.76752162,-96.78370964,39.52328898,1,Average,2,43.855592,7.515313509,6,47.21338255,44.45033504,6,10,0,3.878966191,0.892685554,7.751345131,3,1,Rain,23.63570388
14/06/2017 13:00,106,80.81147807,23.7243086,0.1,32.76238191,-96.79617845,32.78109432,-96.80009507,19.35778605,4,Good,2,65.76961081,6.149461421,4,46.21334691,28.64233902,6,10,0,31.81776167,0.069543035,2.509595925,0,0,Rain,40.46982468
14/06/2017 14:00,106,95.62198372,19.45868803,0.3,32.77450233,-96.79848797,32.77007993,-96.78936389,68.24578591,3,Poor,2,59.64098178,4.631770733,6,60.48690221,45.67081572,6,50,0,40,2.176220063,0.769897799,0,0,Cloudy,52.34651915
14/06/2017 15:00,106,58.54821244,12.25387398,0.190902839,32.76912687,-96.78210853,32.78336861,-96.79376209,1,4,Average,2,44.72601977,29.85148261,6,63.28848378,39.40161876,6,50,0,11.42516464,1.107510338,0.42444205,5,0,Clear,26.45174981
14/06/2017 16:00,106,86.79906163,28.42545927,0.1,32.76961933,-96.78526771,32.76579499,-96.79591338,1,1,Good,2,38.36961232,7.183398209,2,34.6731062,47.40875378,6,10,0,28.46297589,1.599538064,0.052884488,5,0,Clear,43.12090392
14/06/2017 17:00,106,66.86643423,56.93525198,0.242615177,32.76874489,-96.79568118,32.75757201,-96.78426845,1,1,Good,2,46.60487994,1.986645197,4,57.28053728,29.39895938,6,10,0,0.639095133,4.317451401,5.075230705,6,1,Cloudy,32.07912804
14/06/2017 18:00,106,87.34791154,34.07942771,0.213177835,32.76814452,-96.80845262,32.76828631,-96.7867355,33.17268621,2,Good,2,50.93630207,0.3604214,4,81.49499292,40.09332479,6,100,0,27.94567672,0.559530016,6.809333603,4,1,Clear,44.63932036
14/06/2017 19:00,106,85.24786366,38.77428773,0.217173476,32.76688582,-96.80276493,32.76817507,-96.79855754,9.527352681,1,Good,2,66.03058093,11.05480898,2,51.01664049,62.65750015,6,10,0,29.3772036,0.704420148,0.434891384,0,0,Clear,51.68114426
14/06/2017 20:00,106,77.32949762,35.43883231,0.3,32.78526813,-96.80758371,32.77063686,-96.802996,15.23496323,4,Average,2,63.50754076,14.72644147,1,48.40478691,37.76586642,6,10,0,28.90032594,0.16444147,0.502487491,4,0,Clear,55.38709037
14/06/2017 21:00,106,47.48413041,20.09069682,0.3,32.78196253,-96.81080386,32.77918106,-96.80044566,3.238260762,2,Average,2,36.81887095,4.569667343,6,42.4215653,54.59359998,6,10,0,10.5277108,0.752871633,2.857473059,4,1,Clear,48.33708005
14/06/2017 22:00,106,85.21778475,19.01258822,0.1,32.75483922,-96.78157016,32.77955316,-96.78865819,26.44194957,0,Good,2,37.58811257,0.184142273,6,46.10549702,38.73363499,6,10,0,27.34528854,1.986412076,0.516761358,0,0,Clear,40.16987477
14/06/2017 23:00,106,82.53028906,46.49080123,0.1,32.76546467,-96.79899997,32.77500331,-96.80467892,19.57566635,0,Good,2,43.56042204,12.72987795,4,38.67801632,24.0406941,6,10,0,32.65803508,0.291740285,0.527754331,4,0,Rain,39.78467663
15/06/2017 0:00,106,81.1564463,27.99004865,0.252614846,32.76485179,-96.80070139,32.78289126,-96.81581622,16.94562537,1,Good,2,53.81052123,15.67306564,4,57.84293739,25.15008242,6,50,0,26.20191239,2.930578067,0.306969428,5,1,Rain,39.50728636
15/06/2017 1:00,106,77.93511095,14.21013945,0.265229469,32.76484857,-96.80209481,32.78281736,-96.8073037,33.75055196,3,Average,2,45.11362301,1.314742132,2,71.15636709,42.71125517,6,50,0,5.193969482,0.218488554,1.936133779,1,0,Rain,46.03032418
15/06/2017 2:00,106,61.81819668,10.46718084,0.1,32.78652508,-96.79176411,32.77181928,-96.79217902,6.460984936,0,Average,2,41.82412221,18.60848952,4,57.37332339,29.31511619,6,10,0,31.39504467,0.213947306,2.235705786,1,0,Clear,33.54784401
15/06/2017 3:00,106,91.24444157,26.42885691,0.3,32.7654373,-96.80224818,32.77595922,-96.80877574,34.4501373,1,Average,2,53.17268243,13.68158631,4,63.39312235,34.1301157,6,50,0,28.71574764,0.023136089,0.113623891,0,0,Clear,48.35326617
15/06/2017 4:00,106,88.47209581,28.62266855,0.3,32.77250173,-96.80224414,32.77724983,-96.78890652,4.513297157,4,Poor,2,57.0596949,4.069347143,2,65.18290063,31.77613281,6,10,0,31.2037308,3.274196427,1.702120997,2,0,Storm,35.54931678
15/06/2017 5:00,106,58.86865835,25.61301824,0.1,32.77618706,-96.81098723,32.77995387,-96.77548098,1,2,Good,2,41.0513513,14.66058663,6,69.8706717,21.00544368,6,10,0,39.03842824,1.447588089,1.740523597,5,1,Cloudy,53.14216489
15/06/2017 6:00,106,94.71442516,30.31718766,0.1,32.76622793,-96.80840672,32.79044474,-96.79758079,24.04646496,2,Good,2,50.36751114,0.587112439,6,64.37843464,38.01638302,6,10,0,32.37029309,2.96031711,1.084443173,3,0,Clear,26.01008745
15/06/2017 7:00,106,76.97504152,25.67621539,0.137223272,32.7797177,-96.79811644,32.77955235,-96.80019554,8.557917291,0,Good,2,58.90369296,5.739867247,4,74.86532885,52.76406859,6,50,0,20.52538819,1.076062579,2.243240402,0,1,Cloudy,37.96398705
15/06/2017 8:00,106,76.9370543,40.40654549,0.1,32.77848588,-96.80786393,32.77850409,-96.79795855,1.923003431,0,Good,2,51.1967404,3.353714703,4,98.72725065,31.91893649,6,10,0,25.22681477,1.240312269,0.609697502,1,1,Cloudy,40.69332213
15/06/2017 9:00,106,72.35466995,15.76128011,0.2943843,32.78231904,-96.807641,32.77161914,-96.78817144,9.538813552,4,Poor,2,47.17692629,0.834823522,4,59.40030963,31.06065942,6,10,0,37.50006674,1.723456191,0.023750599,2,0,Rain,38.90391394
15/06/2017 10:00,106,73.83009905,41.7592779,0.227522828,32.77961728,-96.80316094,32.77216816,-96.78177925,36.60803467,0,Average,2,59.70168104,0.311797338,4,40.63232104,44.96229394,6,10,0,35.79981447,3.330326879,0.686754065,2,1,Cloudy,42.7090961
15/06/2017 11:00,106,95.56348782,7.889677993,0.160930131,32.77516439,-96.79733462,32.77076387,-96.79634013,25.99622276,1,Average,2,43.95465876,3.697894314,4,63.61332574,50.10450705,6,50,0,23.48605476,2.553077226,0.016464852,3,0,Clear,38.67904741
15/06/2017 12:00,106,90.49612477,9.269599847,0.27539827,32.77413533,-96.79680636,32.79567126,-96.81763277,2.832137427,0,Good,2,55.89533002,1.595220952,2,86.75115243,46.26417292,6,50,0,9.6465722,2.127569634,3.05319069,0,0,Cloudy,42.17425569
15/06/2017 13:00,106,90.17770625,14.57336791,0.1,32.78650105,-96.79810099,32.78950656,-96.78297303,1.979904153,2,Poor,2,46.6482585,1.177136346,4,72.05446952,42.77546943,6,100,0,18.98813668,5.549784762,0.367775135,2,0,Storm,37.29305804
15/06/2017 14:00,106,77.76846529,54.11244014,0.1,32.77203755,-96.78595981,32.78651897,-96.79741206,11.36199358,3,Average,2,43.46115901,5.544407345,6,55.53747789,47.56621406,6,100,0,33.64333143,0.596703047,1.003136245,4,1,Clear,50.46491777
15/06/2017 15:00,106,88.33757585,56.15205032,0.120908124,32.7636254,-96.7821241,32.76654971,-96.79280849,74.4305279,0,Good,2,41.04003883,4.730683018,4,74.29344934,63.92581083,6,100,0,29.92767967,1.725315967,0.131497266,4,0,Clear,46.20891837
15/06/2017 16:00,106,62.48530389,9.682032496,0.3,32.77705001,-96.81091843,32.76694029,-96.82293432,1,0,Average,2,34.96367037,7.034739437,4,65.64851269,25.70920818,6,200,0,35.52510372,0.873310935,0.302822864,3,0,Storm,34.70361706
15/06/2017 17:00,106,83.75164468,25.48515962,0.125343368,32.7672758,-96.77661862,32.79380833,-96.80588635,63.56070805,3,Good,2,41.13407088,0.044669176,2,48.11424485,20.44302686,6,10,0,40,4.666777271,2.231787311,2,0,Clear,28.56970351
15/06/2017 18:00,106,72.69767952,30.3811859,0.1,32.78565236,-96.81089743,32.78757336,-96.81026484,12.57106224,4,Good,2,51.3881664,14.46638524,4,48.34849855,48.37266737,6,10,0,23.68648412,3.511424446,6.250457317,0,0,Clear,24.40815681
15/06/2017 19:00,106,44.10292519,1.728843321,0.3,32.78011984,-96.80846664,32.77838717,-96.79841229,13.95020703,0,Average,2,38.85257347,3.559431538,4,68.94278869,27.58418143,6,10,0,36.90492707,3.009600831,3.019351646,5,0,Cloudy,35.63217529
15/06/2017 20:00,106,51.20847512,42.61862045,0.1,32.78823729,-96.80735472,32.78976324,-96.79190456,1,4,Average,2,50.51215264,4.198279103,4,43.59978719,38.5246604,6,50,0,21.04482849,3.806700196,1.631986911,3,1,Clear,38.51555081
15/06/2017 21:00,106,65.0553183,48.01967248,0.1,32.77307724,-96.80242562,32.78473922,-96.78886771,6.529720119,5,Good,2,52.58076096,8.346880924,4,54.19781794,40.52317437,6,100,0,33.68444919,2.972855878,7.80886758,4,0,Clear,42.41904771
15/06/2017 22:00,106,81.22730977,44.46452609,0.1,32.77490993,-96.78552586,32.77775183,-96.79581605,25.01613698,3,Good,2,43.29816236,1.989911364,4,35.64865839,65.79953861,6,10,0,32.22036235,10.23490564,0.357120237,1,0,Clear,37.30596726
15/06/2017 23:00,106,65.06880317,23.11951523,0.1,32.78294991,-96.78250195,32.77880432,-96.80073314,7.416194434,0,Poor,2,49.64865308,3.205667916,6,67.26044985,51.20108006,6,50,0,32.38416559,0.377422364,1.397290257,3,0,Clear,33.7142539
16/06/2017 0:00,106,66.13324894,38.20146901,0.3,32.78567727,-96.81304698,32.77121958,-96.78725447,38.56081291,2,Average,2,56.85056055,17.62500256,2,64.53567057,36.39149497,6,100,0,18.22370036,0.083453262,0.874124724,1,0,Clear,33.46477267
16/06/2017 1:00,106,86.44891383,32.34531279,0.203183323,32.77066419,-96.79789495,32.77882924,-96.79035839,28.84815153,2,Good,2,55.13498032,1.744935664,4,50.62269081,42.45368984,6,100,0,40,5.344077795,2.253421328,2,1,Clear,39.05043671
16/06/2017 2:00,106,66.67481821,58.18354842,0.1,32.78103774,-96.78548828,32.7796138,-96.7824021,6.856809601,0,Good,2,47.2392226,2.905028519,4,67.30440016,40.2519073,6,50,0,25.49362108,5.580154042,0.820300643,1,0,Rain,50.11493268
16/06/2017 3:00,106,94.96210863,17.04294344,0.109980456,32.7734806,-96.7954056,32.769135,-96.78834045,11.14100043,1,Good,2,54.77150128,1.749463925,6,66.74288444,33.42656262,6,10,1,25.12143305,0.175333801,0.944492186,0,1,Cloudy,36.985147
16/06/2017 4:00,106,92.4768561,12.65371243,0.1,32.78686056,-96.81139516,32.77513496,-96.80038425,4.771343491,3,Good,2,50.34454146,0.859325332,4,100.0064368,40.53363901,6,10,0,23.2030301,4.490713641,2.970091518,6,1,Cloudy,31.40853218
16/06/2017 5:00,106,75.32821981,37.26775954,0.215789946,32.7670617,-96.7952391,32.78094336,-96.7960138,5.895564255,3,Average,2,51.70029125,3.927329472,4,66.31452964,45.11038474,6,10,0,17.54569647,0.460297559,1.406090869,4,0,Rain,63.92622471
16/06/2017 6:00,106,86.30192177,29.18535563,0.3,32.77905809,-96.80209153,32.77944755,-96.79748103,9.185156455,4,Good,2,43.7167639,4.77493106,2,77.84260867,35.62878029,6,10,0,14.82542109,0.311534006,1.965966278,0,0,Clear,31.50150345
16/06/2017 7:00,106,84.25860682,7.438858364,0.3,32.78334294,-96.78012497,32.77907006,-96.7970903,8.80184841,1,Good,2,71.48005466,14.19772266,4,35.65078515,59.58914093,6,10,0,34.4231555,0.40421752,4.561403799,3,0,Cloudy,52.97151088
16/06/2017 8:00,106,71.31502086,13.49696349,0.1,32.77972333,-96.7943236,32.77735586,-96.80944302,22.52967623,0,Average,2,41.07209881,2.084357466,2,56.42212398,40.39731528,6,50,0,26.03162412,1.747808988,2.143318509,2,0,Clear,39.79375681
16/06/2017 9:00,106,87.92451994,6.066595602,0.1,32.78146094,-96.80244749,32.78389947,-96.79797159,1.733996682,2,Good,2,60.86463065,2.049812349,1,51.69276682,38.48329647,6,10,0,13.12730803,1.433448045,1.606840418,0,0,Clear,31.74732473
16/06/2017 10:00,106,90.13353083,46.29367067,0.1,32.79462547,-96.78049299,32.78219051,-96.79801331,6.389030003,2,Good,2,55.58485204,11.63366265,2,56.70909414,36.61389815,6,10,0,32.09863844,3.327431547,1.462224686,3,0,Clear,57.56824521
16/06/2017 11:00,106,60.71347154,17.06899828,0.280294913,32.77024578,-96.82989423,32.78069723,-96.78629949,21.35961676,1,Good,2,47.40319157,0.160876695,2,60.12522461,36.40952039,6,50,0,27.60584839,0.389922965,0.131941905,4,0,Rain,34.00237374
16/06/2017 12:00,106,77.30322957,7.915477218,0.237848201,32.78597025,-96.8039048,32.7660087,-96.79084677,27.16949702,1,Average,2,63.20067741,14.9851078,6,76.69811643,27.30005666,6,100,0,25.90409917,0.236100927,7.575374699,3,0,Clear,41.11837023
16/06/2017 13:00,106,77.13755734,29.10241972,0.103536731,32.77648521,-96.79729481,32.78644639,-96.79845396,3.794263601,3,Good,2,52.24311404,4.980816493,2,48.22151174,38.56573399,6,100,0,11.47253459,4.165339416,4.596253289,4,1,Cloudy,48.55414134
16/06/2017 14:00,106,87.74429201,36.84615558,0.3,32.77898547,-96.82454695,32.76134236,-96.80317436,14.12585278,6,Good,2,63.20420745,7.867012434,6,57.01888574,48.47230906,6,100,0,25.46907541,0.968257217,0.487504484,1,0,Clear,37.61302462
16/06/2017 15:00,106,68.34212474,27.59240241,0.217586123,32.79646122,-96.80922708,32.76777057,-96.79547139,17.9464588,5,Average,2,48.82753459,2.814490423,4,44.25132644,43.88772222,6,50,1,19.13562268,0.286233053,0.165955347,0,0,Rain,37.32030694
16/06/2017 16:00,106,66.03359501,68.64869089,0.246322963,32.76026064,-96.79901952,32.77749503,-96.81923932,1.801295051,3,Average,2,58.0394813,2.008906577,4,70.50962253,54.51719662,6,10,0,31.04725786,2.864800209,9.810430259,5,0,Clear,38.82517899
16/06/2017 17:00,106,77.5349949,28.18462676,0.126052436,32.76156445,-96.80838343,32.77353532,-96.80183019,17.32134019,3,Average,2,45.41525112,8.237792291,4,53.55093682,29.81541483,6,10,0,35.16666981,0.624895218,1.258550992,1,1,Cloudy,25.53161427
16/06/2017 18:00,106,92.72038835,33.70388891,0.184929806,32.78773973,-96.78841021,32.77372791,-96.80167054,2.737413061,1,Good,2,51.38221242,5.612353254,2,59.82055555,42.63953029,6,50,0,33.01814246,1.135099693,0.29112595,4,0,Cloudy,42.98138811
16/06/2017 19:00,106,57.00934327,61.21638619,0.1,32.7648406,-96.81756466,32.77038698,-96.80048862,1.83142141,3,Average,2,48.30670626,0.444359055,4,86.94175311,51.51578785,6,10,0,20.80722174,1.13639643,4.96601656,1,0,Clear,38.12474003
16/06/2017 20:00,106,59.6279077,10.14310272,0.1,32.76665083,-96.79712723,32.79379653,-96.80288142,5.065361933,2,Average,2,49.43116912,4.200112494,6,70.896974,46.9489062,6,10,0,34.92122729,3.096721091,0.882337465,4,0,Cloudy,33.85585493
16/06/2017 21:00,106,67.19242638,16.48992928,0.1,32.78616309,-96.80225079,32.76836149,-96.79741351,3.75433176,2,Good,2,52.71683623,12.05780327,4,51.59409092,54.02091966,6,10,0,18.13898976,1.495764006,4.27373554,5,0,Clear,34.08192833
16/06/2017 22:00,106,69.86134392,45.61276005,0.3,32.77227244,-96.80743963,32.7787036,-96.79702833,53.59344884,1,Average,2,54.14586045,0.845910978,4,54.40493153,44.99143103,6,10,0,21.1658649,1.128927642,2.662763909,4,0,Clear,12.22313172
16/06/2017 23:00,106,48.51625796,50.25753309,0.1,32.77479913,-96.78414124,32.77854958,-96.79876028,6.294555121,2,Average,2,49.11142113,17.02711136,6,16.10216026,48.54554991,6,10,0,8.738203266,1.292886854,0.942316594,1,0,Clear,34.07924111
17/06/2017 0:00,106,97.4729293,61.67180699,0.3,32.78109932,-96.7862077,32.78398197,-96.80742862,6.244958992,2,Average,2,37.24259302,0.082912331,2,75.21994541,42.65683585,6,10,0,34.52840175,2.625184582,1.10247786,0,0,Rain,42.88018902
17/06/2017 1:00,106,73.04540113,40.06755836,0.1,32.77950966,-96.79933743,32.76874833,-96.79648905,7.772582762,4,Good,2,59.20729159,6.299788684,2,63.66023716,54.37146151,6,50,1,40,9.273938044,0.984149056,2,0,Clear,32.1790797
17/06/2017 2:00,106,70.79843214,26.5139263,0.131058408,32.76629722,-96.79135415,32.78005653,-96.79253512,8.308746815,4,Poor,2,56.09570059,5.544111893,2,43.92446125,31.61178072,6,50,0,27.09180132,0.33527723,4.350627558,0,0,Clear,38.95789707
17/06/2017 3:00,106,99.33956307,73.51049037,0.1,32.76623327,-96.78939954,32.76642683,-96.80319824,18.72316591,1,Good,2,47.79348358,1.176858252,4,56.39877906,23.45882452,6,10,0,35.50148212,2.989819047,2.12424822,1,1,Storm,39.07889982
17/06/2017 4:00,106,85.76690243,49.7645455,0.3,32.79235741,-96.79711827,32.76149141,-96.77493472,3.845812368,2,Good,2,46.12768838,4.382168077,6,41.941667,28.37014079,6,10,0,34.32407536,2.70146841,5.063689542,4,0,Clear,59.25279272
17/06/2017 5:00,106,66.96867184,34.18313954,0.3,32.77540656,-96.80042881,32.78012366,-96.81571433,13.85762497,1,Good,2,53.85013443,2.199150059,2,68.69965622,43.8946312,6,200,0,25.25526673,1.303765411,0.431141269,0,0,Cloudy,46.29164581
17/06/2017 6:00,106,77.46911768,15.03188036,0.1,32.78323018,-96.79998896,32.77721675,-96.79792343,1.216117224,1,Good,2,33.14722505,6.360509511,4,75.06790642,30.44529197,6,50,0,34.95107411,1.563555235,2.90196918,4,1,Clear,38.93220929
17/06/2017 7:00,106,74.37394301,12.79440177,0.131263954,32.78254789,-96.80786282,32.78013287,-96.79860173,46.94794198,0,Average,2,57.1060526,7.337315857,1,66.03801606,32.37603253,6,100,0,10.73906938,3.008917015,4.400701013,2,1,Cloudy,34.46027295
17/06/2017 8:00,106,96.72526285,40.85039913,0.166282554,32.78769312,-96.80350249,32.77993765,-96.78339837,12.26409951,4,Good,2,62.07752616,7.216998249,2,53.04546603,31.55604867,6,10,0,40,0.100171151,5.779181041,5,0,Cloudy,40.0221151
17/06/2017 9:00,106,72.48863697,20.16187637,0.1,32.77857016,-96.79757698,32.79222469,-96.79830388,17.72088354,2,Good,2,46.20903859,0.160161345,2,60.57848603,41.00426693,6,10,0,16.62308788,2.328745043,1.65054923,0,0,Clear,43.29880124
17/06/2017 10:00,106,53.36910687,54.0996762,0.3,32.78964666,-96.79475386,32.77165337,-96.78517354,7.986077665,2,Average,2,53.80608496,4.967931497,2,56.24239524,38.76390325,6,50,0,29.84912056,5.290001375,0.567993375,4,0,Cloudy,46.27823146
17/06/2017 11:00,106,46.8416384,46.34380784,0.1,32.76737675,-96.79223898,32.77188077,-96.80218203,6.662068508,1,Poor,2,41.25718639,11.39457363,6,69.59602914,50.05600697,6,10,0,25.40384755,0.093791384,8.453708167,3,0,Clear,27.46282958
17/06/2017 12:00,106,97.12742021,9.116011893,0.1,32.78096242,-96.78819715,32.78976012,-96.80683581,1,1,Good,2,67.25020925,6.094433275,4,57.698899,35.8322555,6,10,0,13.62468845,1.427362993,1.26062482,6,0,Cloudy,50.66474527
17/06/2017 13:00,106,63.17077953,28.53206925,0.1,32.78173808,-96.78535519,32.78532363,-96.80271998,1.27535795,2,Poor,2,49.07923796,4.783868926,2,71.45724875,29.98104724,6,200,1,40,0.27019951,0.576588968,0,0,Cloudy,30.43111871
17/06/2017 14:00,106,85.05317483,56.2535922,0.1,32.75890691,-96.79167699,32.7608647,-96.81841909,6.99672337,0,Poor,2,52.18391569,3.239084134,6,47.34134545,42.92521289,6,100,0,4.346556879,1.510482025,2.06595594,2,1,Clear,29.23449131
17/06/2017 15:00,106,76.07645146,15.68873956,0.260942812,32.77808046,-96.77998026,32.77041167,-96.80123361,15.89710534,2,Average,2,65.44225183,0.946515978,1,59.96338296,48.41711438,6,10,0,33.92120194,4.168382342,0.778369202,4,0,Clear,35.05367634
17/06/2017 16:00,106,68.75017818,68.73019255,0.3,32.79050727,-96.80030948,32.78757474,-96.79193984,5.533045391,2,Average,2,49.69911403,4.159842451,6,41.24053478,28.80184391,6,100,0,18.51650014,2.99681433,1.481549201,1,0,Clear,44.77017872
17/06/2017 17:00,106,71.10228874,22.9348613,0.204305302,32.78551139,-96.80604824,32.77698733,-96.79857445,4.512748285,3,Good,2,57.96672237,2.651556063,4,54.97417149,51.39618724,6,200,0,22.4777791,0.397075297,3.193065812,0,0,Cloudy,45.97731557
17/06/2017 18:00,106,98.75066822,35.76269764,0.215771459,32.77323893,-96.79744919,32.77606608,-96.79177889,4.194195832,1,Good,2,47.73712835,4.445776653,1,48.62809941,26.89026813,6,100,0,34.11440028,0.124755925,0.418703812,6,0,Clear,29.77518408
17/06/2017 19:00,106,53.27904857,82.22760799,0.3,32.77465971,-96.80116901,32.77429833,-96.8019297,19.8981435,3,Average,2,68.49491817,0.615488983,4,62.89555235,49.082019,6,50,0,10.17459584,4.114991874,0.740977098,2,0,Clear,38.38523747
17/06/2017 20:00,106,69.20317154,34.4375769,0.3,32.7761656,-96.78744487,32.78275185,-96.77775422,19.18045988,0,Good,2,42.16168532,0.485398971,4,82.90075922,30.78493828,6,50,0,21.61531254,1.126051143,5.172347244,0,0,Cloudy,28.83296116
17/06/2017 21:00,106,88.59848641,42.56240941,0.1,32.77251816,-96.79374467,32.76688345,-96.7871135,9.820570871,2,Good,2,59.88039935,4.611390058,2,38.49212084,35.16177046,6,50,0,23.48375685,1.591620679,4.548795029,3,0,Clear,44.63676621
17/06/2017 22:00,106,55.75282487,24.2216015,0.1,32.78055714,-96.79966962,32.79180611,-96.79464328,28.19374019,1,Average,2,50.92212718,12.59650342,4,77.46343096,38.44158149,6,10,0,23.18242098,0.44098608,0.386395726,0,1,Clear,48.57437027
